C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;C11;C12;C13;C14;C15;C16;C17;C18;C19;C20;C21;C22;
-7.99;-1.35;-19.08;-3.1;-0.46;-10.11;-18.64;-20.85;-22.43;-23.42;-22.64;-7.74;-18.04;-26.72;-35.96;65.33;49.34;-21.38;-47.85;-19.62;-94.26;70.38;
-7.99;-1.28;-18.89;-3.43;-0.09;-9.74;-18.83;-20.76;-22.42;-23.36;-22.38;-7.98;-18.12;-26.65;-35.86;65.25;49.47;-21.52;-47.83;-19.95;-94;70.39;
-7.98;-1.23;-18.69;-3.73;0.21;-9.44;-18.82;-20.65;-22.36;-23.24;-22.08;-8.12;-18.06;-26.58;-35.71;65.16;49.65;-21.63;-47.89;-20.13;-93.78;70.18;
-7.97;-1.13;-18.41;-4.02;0.37;-9.21;-18.73;-20.48;-22.29;-23.11;-21.81;-8.26;-18.13;-26.53;-35.67;65.08;49.68;-21.74;-47.86;-20.2;-93.51;69.88;
-7.97;-1.07;-18.12;-4.26;0.51;-9.02;-18.64;-20.27;-22.16;-22.98;-21.61;-8.31;-18.23;-26.63;-35.76;65.04;49.68;-21.85;-47.95;-20.27;-93.2;69.49;
-7.96;-1.02;-17.79;-4.48;0.61;-8.84;-18.57;-19.98;-21.93;-22.72;-21.33;-8.22;-18.38;-26.78;-35.88;65.01;49.66;-21.91;-48.09;-20.58;-92.95;69.17;
-7.98;-0.97;-17.49;-4.62;0.75;-8.69;-18.37;-19.75;-21.65;-22.51;-21.11;-8.11;-18.6;-26.96;-36.07;65.04;49.49;-21.97;-48.29;-21.06;-92.68;69.15;
-7.96;-0.97;-17.15;-4.74;0.91;-8.57;-18.19;-19.47;-21.35;-22.31;-20.88;-7.99;-18.73;-27.12;-36.25;65.05;49.34;-22.06;-48.45;-21.65;-92.34;69.2;
-7.96;-0.94;-16.84;-4.85;1.11;-8.41;-18.1;-19.2;-20.97;-22.05;-20.61;-7.91;-18.77;-27.28;-36.42;65.06;49.27;-22.16;-48.55;-22.19;-91.96;69.34;
-7.98;-0.94;-16.5;-5;1.28;-8.2;-18.15;-18.96;-20.58;-21.79;-20.32;-7.82;-18.75;-27.33;-36.58;64.92;49.21;-22.28;-48.66;-22.51;-91.58;69.56;
-7.97;-0.91;-16.19;-5.17;1.44;-7.99;-18.37;-18.72;-20.29;-21.52;-20.11;-7.79;-18.67;-27.38;-36.54;64.82;49.22;-22.44;-48.74;-22.56;-91.25;69.72;
-7.98;-0.89;-16;-5.35;1.62;-7.76;-18.69;-18.52;-20.03;-21.21;-19.82;-7.88;-18.57;-27.25;-36.51;64.75;49.25;-22.57;-48.58;-22.42;-91.08;69.89;
-7.98;-0.85;-15.64;-5.55;1.78;-7.53;-19.03;-18.32;-19.81;-20.93;-19.67;-8.14;-18.44;-27.11;-36.37;64.7;49.26;-22.72;-48.45;-22.14;-90.91;70.26;
-7.97;-0.78;-15.32;-5.74;1.86;-7.32;-19.22;-18.15;-19.63;-20.6;-19.6;-8.48;-18.38;-27.06;-36.25;64.46;49.45;-22.87;-48;-21.83;-90.77;70.26;
-7.95;-0.75;-15.01;-5.91;1.96;-7.16;-19.37;-17.93;-19.46;-20.35;-19.57;-8.81;-18.22;-26.9;-36.16;64.28;49.69;-23;-47.69;-21.62;-90.57;70.25;
-7.95;-0.72;-14.68;-6.07;1.91;-7.03;-19.29;-17.64;-19.2;-20.12;-19.58;-9.17;-18.03;-26.73;-36;64.17;49.8;-23.12;-47.44;-21.56;-90.4;70.27;
-7.95;-0.71;-14.36;-6.19;1.77;-6.93;-19.12;-17.27;-18.91;-19.84;-19.65;-9.35;-17.85;-26.45;-35.69;64;49.97;-23.23;-47.1;-21.66;-90.15;70.38;
-7.96;-0.67;-14.16;-6.34;1.52;-6.85;-19.01;-16.87;-18.56;-19.54;-19.74;-9.31;-17.69;-26.09;-35.41;63.86;50.14;-23.31;-46.97;-21.74;-89.88;70.51;
-7.96;-0.62;-13.79;-6.44;1.24;-6.77;-18.95;-16.44;-18.19;-19.21;-19.75;-9.11;-17.59;-25.88;-35.22;63.83;50.32;-23.33;-46.9;-21.89;-89.45;70.38;
-7.97;-0.57;-13.28;-6.54;0.91;-6.69;-18.9;-16.03;-17.8;-18.81;-19.67;-8.65;-17.54;-25.78;-35.16;63.87;50.43;-23.33;-46.92;-22.03;-89.01;70.11;
-7.97;-0.52;-12.83;-6.67;0.64;-6.6;-18.74;-15.62;-17.45;-18.44;-19.49;-8.12;-17.51;-25.73;-35.18;63.91;50.41;-23.34;-47.03;-22.01;-88.51;69.97;
-7.97;-0.52;-12.37;-6.76;0.41;-6.51;-18.45;-15.33;-17.13;-18.09;-19.29;-7.54;-17.6;-25.92;-35.26;63.97;50.38;-23.33;-47.35;-21.88;-88.01;69.68;
-7.96;-0.47;-11.9;-6.87;0.22;-6.42;-18.14;-15.04;-16.83;-17.8;-19.17;-7.08;-17.74;-26.18;-35.41;64.17;50.31;-23.36;-47.64;-21.7;-87.61;69.6;
-7.95;-0.44;-11.56;-6.99;0.12;-6.28;-17.9;-14.79;-16.56;-17.57;-19.05;-6.73;-17.79;-26.3;-35.51;64.33;50.15;-23.42;-47.91;-21.39;-87.26;69.65;
-7.94;-0.41;-11.15;-7.12;-0.03;-6.14;-17.76;-14.55;-16.36;-17.35;-18.9;-6.43;-17.78;-26.42;-35.48;64.55;50.09;-23.49;-48.04;-21.13;-87.02;69.84;
-7.94;-0.38;-10.74;-7.27;-0.21;-6.03;-17.7;-14.31;-16.19;-17.18;-18.72;-6.18;-17.67;-26.43;-35.46;64.77;49.97;-23.53;-47.97;-20.9;-86.63;70.16;
-7.94;-0.36;-10.46;-7.42;-0.35;-5.94;-17.92;-14.1;-16.08;-17;-18.39;-5.94;-17.5;-26.31;-35.48;64.86;49.88;-23.61;-47.85;-20.73;-86.33;70.55;
-7.95;-0.33;-10.27;-7.54;-0.49;-5.91;-18.09;-13.93;-15.95;-16.81;-18.09;-5.83;-17.28;-26.16;-35.33;64.78;49.91;-23.7;-47.48;-20.71;-86.19;70.86;
-7.95;-0.33;-10.1;-7.64;-0.58;-5.87;-18.25;-13.77;-15.82;-16.65;-17.78;-5.74;-17.02;-25.86;-35.16;64.78;49.91;-23.78;-47.04;-20.67;-85.86;71.09;
-7.95;-0.32;-10.08;-7.71;-0.62;-5.81;-18.34;-13.59;-15.68;-16.46;-17.65;-5.57;-16.79;-25.63;-35.07;64.84;49.95;-23.83;-46.63;-20.64;-85.58;71.14;
-7.95;-0.3;-10.1;-7.74;-0.64;-5.75;-18.31;-13.34;-15.52;-16.29;-17.59;-5.53;-16.56;-25.5;-35.02;64.9;50.07;-23.92;-46.44;-20.46;-85.34;71.18;
-7.95;-0.32;-10.08;-7.73;-0.63;-5.64;-18.18;-13.13;-15.28;-16.19;-17.52;-5.63;-16.34;-25.33;-35.04;65.05;50.14;-23.98;-46.31;-20.21;-85.05;71.45;
-7.93;-0.33;-10.05;-7.71;-0.56;-5.55;-18.06;-12.88;-15.04;-16.04;-17.58;-5.69;-16.16;-25.28;-34.93;65.14;50.33;-24.04;-46.26;-19.78;-84.89;71.43;
-7.95;-0.34;-10.01;-7.69;-0.42;-5.48;-17.91;-12.63;-14.77;-15.9;-17.66;-5.79;-16.06;-25.24;-34.84;65.24;50.51;-24.11;-46.44;-19.25;-84.9;71.21;
-7.94;-0.36;-9.86;-7.66;-0.31;-5.4;-17.78;-12.45;-14.55;-15.73;-17.75;-5.95;-16.05;-25.35;-34.88;65.49;50.59;-24.15;-46.63;-18.69;-84.93;71.2;
-7.93;-0.36;-9.69;-7.63;-0.11;-5.34;-17.6;-12.29;-14.37;-15.56;-17.85;-6.27;-16.08;-25.53;-34.91;65.73;50.61;-24.15;-46.88;-18.32;-84.86;71.22;
-7.93;-0.34;-9.51;-7.62;0.04;-5.29;-17.45;-12.14;-14.21;-15.4;-17.67;-6.71;-16.25;-25.76;-34.99;65.92;50.67;-24.19;-47.22;-17.97;-84.69;71.27;
-7.93;-0.32;-9.32;-7.64;0.16;-5.21;-17.3;-12.06;-14.11;-15.23;-17.36;-7.11;-16.43;-25.9;-35.11;66.06;50.68;-24.2;-47.44;-17.74;-84.48;71.47;
-7.94;-0.3;-9.15;-7.69;0.21;-5.17;-17.16;-11.97;-14.03;-15.13;-16.93;-7.49;-16.56;-26.03;-35.23;65.92;50.68;-24.19;-47.6;-17.61;-84.22;71.5;
-7.93;-0.28;-8.95;-7.78;0.13;-5.16;-17.14;-11.92;-13.99;-15.07;-16.49;-7.81;-16.59;-26.07;-35.33;65.68;50.6;-24.22;-47.66;-17.42;-84.03;71.61;
-7.94;-0.28;-8.74;-7.87;-0.06;-5.15;-17.17;-11.85;-13.94;-15;-16.11;-8.1;-16.51;-25.99;-35.37;65.45;50.46;-24.25;-47.57;-17.16;-83.83;71.78;
-7.93;-0.27;-8.56;-7.98;-0.23;-5.14;-17.19;-11.83;-13.87;-14.98;-15.83;-8.4;-16.3;-25.86;-35.37;65.21;50.4;-24.28;-47.35;-16.84;-83.63;72.05;
-7.93;-0.23;-8.42;-8.1;-0.46;-5.11;-17.32;-11.79;-13.76;-14.92;-15.65;-8.58;-16.14;-25.64;-35.32;64.88;50.56;-24.3;-47.09;-16.43;-83.22;72.26;
-7.93;-0.2;-8.37;-8.2;-0.61;-5.06;-17.29;-11.75;-13.63;-14.81;-15.52;-8.8;-15.87;-25.42;-35.15;64.74;50.76;-24.36;-46.92;-15.91;-83.2;72.22;
-7.94;-0.17;-8.54;-8.28;-0.67;-4.98;-17.31;-11.65;-13.46;-14.67;-15.47;-8.95;-15.68;-25.24;-34.95;64.54;50.87;-24.4;-46.58;-15.45;-83.2;72.24;
-7.92;-0.18;-8.68;-8.31;-0.61;-4.9;-17.27;-11.55;-13.31;-14.5;-15.6;-9;-15.55;-25.08;-34.76;64.32;51;-24.45;-46.41;-15.23;-83.21;72.33;
-7.93;-0.14;-9.02;-8.32;-0.44;-4.8;-17.15;-11.42;-13.2;-14.36;-15.7;-8.96;-15.37;-24.95;-34.62;64.31;51.17;-24.52;-46.35;-15.03;-83.34;72.55;
-7.92;-0.15;-9.36;-8.33;-0.22;-4.74;-17.01;-11.31;-13.12;-14.22;-15.96;-8.72;-15.29;-24.77;-34.4;64.25;51.34;-24.56;-46.26;-14.81;-83.45;72.62;
-7.93;-0.12;-9.65;-8.32;0.04;-4.68;-16.82;-11.24;-13.08;-14.11;-16.17;-8.52;-15.37;-24.75;-34.28;64.29;51.37;-24.57;-46.15;-14.56;-83.6;72.4;
-7.93;-0.1;-9.82;-8.34;0.29;-4.61;-16.68;-11.18;-13.08;-14.04;-16.22;-8.27;-15.54;-24.91;-34.36;64.29;51.22;-24.57;-46.33;-14.26;-83.7;72.11;
-7.92;-0.08;-10.01;-8.38;0.4;-4.58;-16.55;-11.13;-13.06;-13.99;-16.27;-8.06;-15.85;-25.25;-34.63;64.37;51.12;-24.57;-46.62;-14.1;-83.68;71.66;
-7.93;-0.07;-10.02;-8.45;0.37;-4.57;-16.32;-11.06;-13.01;-13.96;-16.19;-7.86;-16.35;-25.59;-35.04;64.48;50.89;-24.54;-47;-13.91;-83.64;70.98;
-7.93;-0.05;-9.99;-8.52;0.17;-4.57;-16.16;-11.01;-12.95;-13.95;-16.04;-7.69;-16.73;-26.03;-35.45;64.61;50.56;-24.54;-47.35;-13.71;-83.42;70.51;
-7.92;-0.05;-9.97;-8.58;-0.11;-4.61;-16.12;-10.94;-12.88;-13.92;-15.82;-7.65;-17.08;-26.39;-35.83;64.71;50.14;-24.56;-47.71;-13.52;-83.15;70.29;
-7.93;-0.07;-9.87;-8.66;-0.51;-4.65;-16.22;-10.9;-12.79;-13.92;-15.53;-7.78;-17.36;-26.63;-36.15;64.68;49.67;-24.55;-48.06;-13.32;-82.77;70.26;
-7.92;-0.09;-9.78;-8.69;-0.77;-4.67;-16.55;-10.87;-12.67;-13.92;-15.34;-8.01;-17.53;-26.84;-36.31;64.68;49.3;-24.57;-48.34;-12.97;-82.58;70.35;
-7.9;-0.09;-9.7;-8.73;-0.94;-4.7;-16.96;-10.8;-12.61;-13.88;-15.22;-8.26;-17.59;-26.76;-36.36;64.7;49.2;-24.6;-48.44;-12.6;-82.47;70.53;
-7.91;-0.11;-9.63;-8.73;-1.1;-4.68;-17.37;-10.74;-12.53;-13.81;-15.04;-8.46;-17.57;-26.65;-36.22;64.67;49.13;-24.66;-48.41;-12.32;-82.26;70.63;
-7.91;-0.15;-9.56;-8.72;-1.17;-4.63;-17.76;-10.65;-12.49;-13.72;-15.03;-8.54;-17.66;-26.56;-36.07;64.65;49.07;-24.71;-48.23;-11.97;-82.08;70.71;
-7.91;-0.17;-9.56;-8.72;-1.12;-4.61;-18.09;-10.57;-12.46;-13.62;-15.05;-8.53;-17.77;-26.4;-35.93;64.55;49.25;-24.77;-48.09;-11.64;-82.03;70.67;
-7.92;-0.17;-9.56;-8.72;-1.01;-4.58;-18.28;-10.5;-12.42;-13.56;-15.29;-8.44;-17.84;-26.33;-35.8;64.49;49.44;-24.83;-47.76;-11.35;-81.99;70.52;
-7.92;-0.14;-9.65;-8.73;-0.79;-4.53;-18.26;-10.45;-12.42;-13.49;-15.74;-8.28;-17.93;-26.28;-35.69;64.4;49.6;-24.83;-47.7;-11.09;-82.16;70.51;
-7.91;-0.12;-9.79;-8.73;-0.4;-4.49;-18.02;-10.39;-12.4;-13.47;-16.23;-8.07;-17.87;-26.14;-35.58;64.31;49.78;-24.86;-47.63;-10.76;-82.25;70.38;
-7.9;-0.09;-9.98;-8.72;0.04;-4.45;-17.81;-10.38;-12.37;-13.46;-16.64;-7.93;-17.9;-26.12;-35.53;64.21;49.89;-24.87;-47.59;-10.44;-82.42;70.13;
-7.9;-0.04;-10.12;-8.74;0.45;-4.41;-17.6;-10.38;-12.34;-13.46;-16.88;-7.85;-17.97;-26.19;-35.52;64.09;49.94;-24.87;-47.62;-10.25;-82.54;69.73;
-7.9;-0.02;-10.19;-8.75;0.8;-4.39;-17.44;-10.35;-12.28;-13.47;-16.97;-7.91;-18.15;-26.23;-35.63;64.13;49.95;-24.85;-47.68;-10.11;-82.59;69.39;
-7.9;0;-10.21;-8.74;0.97;-4.39;-17.24;-10.29;-12.22;-13.46;-17.08;-8.04;-18.3;-26.36;-35.8;64.21;49.8;-24.86;-47.85;-10.07;-82.55;69.23;
-7.9;-0.03;-10.12;-8.73;1.03;-4.37;-16.96;-10.22;-12.14;-13.47;-16.95;-8.34;-18.52;-26.45;-35.96;64.26;49.63;-24.86;-48.04;-10.03;-82.35;69.2;
-7.9;-0.04;-10.07;-8.76;1.05;-4.33;-16.7;-10.14;-12.03;-13.44;-16.77;-8.62;-18.61;-26.6;-36.07;64.32;49.51;-24.87;-48.26;-9.92;-81.92;69.29;
-7.91;-0.05;-9.95;-8.76;1.04;-4.3;-16.53;-10.07;-11.93;-13.37;-16.66;-8.91;-18.72;-26.75;-36.18;64.28;49.49;-24.89;-48.36;-9.78;-81.54;69.46;
-7.91;-0.06;-9.75;-8.76;1.04;-4.24;-16.48;-10.04;-11.83;-13.33;-16.6;-9.16;-18.72;-26.78;-36.26;64.1;49.51;-24.92;-48.41;-9.67;-81.17;69.67;
-7.91;-0.04;-9.58;-8.75;0.96;-4.23;-16.39;-10.03;-11.75;-13.31;-16.56;-9.29;-18.59;-26.78;-36.19;63.94;49.56;-24.9;-48.28;-9.52;-80.85;69.89;
-7.91;-0.06;-9.36;-8.75;0.89;-4.22;-16.33;-10.04;-11.73;-13.25;-16.5;-9.28;-18.52;-26.74;-36.11;63.95;49.65;-24.93;-47.96;-9.29;-80.55;70.31;
-7.9;-0.03;-9.14;-8.77;0.83;-4.22;-16.26;-10.07;-11.74;-13.24;-16.49;-9.08;-18.42;-26.61;-36.01;63.8;49.89;-24.9;-47.57;-9.14;-80.49;70.42;
-7.9;-0.01;-9;-8.75;0.74;-4.23;-16.21;-10.08;-11.78;-13.19;-16.58;-8.64;-18.29;-26.56;-35.91;63.61;50.18;-24.89;-47.37;-9.04;-80.62;70.44;
-7.9;-0.02;-8.98;-8.75;0.62;-4.25;-16.05;-10.12;-11.83;-13.19;-16.74;-8.04;-18.18;-26.44;-35.66;63.52;50.43;-24.87;-47.06;-8.98;-80.82;70.54;
-7.91;-0.01;-9.08;-8.76;0.52;-4.26;-15.77;-10.13;-11.88;-13.16;-16.94;-7.48;-17.94;-26.12;-35.45;63.43;50.64;-24.86;-46.63;-9.02;-81.03;70.61;
-7.89;-0.02;-9.29;-8.78;0.36;-4.28;-15.42;-10.12;-11.93;-13.12;-17.08;-6.98;-17.77;-25.85;-35.24;63.27;50.85;-24.85;-46.43;-8.96;-81.33;70.69;
-7.9;-0.03;-9.45;-8.8;0.16;-4.3;-14.97;-10.11;-11.93;-13.11;-17.2;-6.58;-17.62;-25.61;-35.06;63.4;50.98;-24.85;-46.43;-8.75;-81.58;70.42;
-7.9;-0.03;-9.58;-8.8;-0.11;-4.32;-14.56;-10.07;-11.92;-13.06;-17.38;-6.29;-17.55;-25.42;-35.05;63.43;51;-24.9;-46.61;-8.68;-81.59;69.97;
-7.89;-0.03;-9.71;-8.82;-0.51;-4.32;-14.01;-10.04;-11.87;-13.05;-17.55;-6.05;-17.6;-25.4;-35;63.43;51;-24.92;-46.71;-8.5;-81.44;69.74;
-7.9;-0.03;-9.68;-8.82;-1.11;-4.3;-13.44;-10;-11.85;-13.03;-17.59;-5.91;-17.76;-25.49;-35.04;63.46;50.85;-24.92;-46.98;-8.57;-81.12;69.54;
-7.88;-0.03;-9.38;-8.84;-1.8;-4.29;-12.86;-9.99;-11.79;-13.01;-17.5;-5.87;-17.89;-25.66;-35.25;63.66;50.75;-24.94;-47.31;-8.71;-80.74;69.52;
-7.89;-0.01;-9.02;-8.88;-2.46;-4.27;-12.25;-9.98;-11.76;-12.97;-17.48;-5.74;-18.02;-25.82;-35.26;63.97;50.52;-24.94;-47.54;-8.64;-80.29;69.76;
-7.89;0.01;-8.67;-8.92;-3.11;-4.25;-11.76;-9.94;-11.72;-12.92;-17.45;-5.72;-17.96;-25.87;-35.22;64.24;50.39;-24.9;-47.67;-8.45;-79.96;70.09;
-7.88;0.02;-8.34;-8.97;-3.63;-4.24;-11.35;-9.98;-11.68;-12.87;-17.37;-5.7;-17.79;-25.89;-35.27;64.4;50.21;-24.86;-47.65;-8.19;-79.73;70.49;
-7.88;0.04;-8.03;-8.99;-4.01;-4.23;-11.14;-9.98;-11.67;-12.85;-17.17;-5.78;-17.61;-25.88;-35.28;64.47;50.2;-24.85;-47.46;-8.04;-79.53;70.81;
-7.87;0.06;-7.69;-9.02;-4.46;-4.21;-11;-9.98;-11.66;-12.82;-16.84;-5.85;-17.35;-25.69;-35.14;64.45;50.24;-24.84;-47.2;-8.21;-79.52;71.09;
-7.88;0.06;-7.49;-9.02;-4.89;-4.2;-10.9;-9.94;-11.64;-12.83;-16.54;-5.89;-17.12;-25.59;-35.02;64.4;50.38;-24.83;-46.78;-8.5;-79.57;71.18;
-7.88;0.07;-7.4;-9.01;-5.24;-4.19;-10.8;-9.91;-11.62;-12.83;-16.23;-6.03;-16.98;-25.54;-34.93;64.43;50.59;-24.88;-46.47;-9;-79.74;71.26;
-7.87;0.04;-7.41;-8.99;-5.7;-4.19;-10.55;-9.86;-11.6;-12.83;-16.13;-6.25;-16.82;-25.46;-34.89;64.48;50.79;-24.9;-46.32;-9.35;-79.99;71.29;
-7.89;0.03;-7.54;-8.99;-6.24;-4.19;-10.21;-9.82;-11.58;-12.84;-16.08;-6.55;-16.66;-25.45;-34.87;64.57;50.97;-24.9;-46.25;-9.76;-80.27;71.59;
-7.9;0.03;-7.71;-9.01;-6.71;-4.19;-9.88;-9.79;-11.55;-12.83;-16.09;-6.95;-16.44;-25.39;-34.74;64.75;51.11;-24.89;-46.27;-10.06;-80.52;71.47;
-7.89;0;-7.88;-9.01;-7.16;-4.19;-9.39;-9.78;-11.53;-12.84;-16.27;-7.35;-16.28;-25.32;-34.68;64.94;51.2;-24.84;-46.23;-10.13;-80.6;71.28;
-7.88;0;-8.06;-9.03;-7.51;-4.22;-8.8;-9.77;-11.51;-12.85;-16.5;-7.73;-16.21;-25.3;-34.54;65.19;51.18;-24.35;-46.43;-10.14;-80.58;71.31;
-7.88;0;-8.17;-9.03;-7.8;-4.24;-8.08;-9.78;-11.5;-12.84;-16.58;-8.15;-16.24;-25.31;-34.51;65.36;51.08;-23.63;-46.81;-10.12;-80.54;71.38;
-7.86;0;-8.1;-9.01;-8.09;-4.24;-7.28;-9.79;-11.48;-12.84;-16.61;-8.5;-16.39;-25.4;-34.66;65.52;50.96;-23.42;-47.08;-9.93;-80.34;71.33;
-7.87;-0.02;-8.05;-9;-8.29;-4.24;-6.53;-9.8;-11.47;-12.83;-16.52;-8.84;-16.61;-25.47;-34.81;65.66;50.89;-23.37;-47.26;-9.71;-80.08;71.41;
-7.85;0;-8.07;-8.98;-8.43;-4.25;-5.78;-9.8;-11.47;-12.81;-16.33;-9;-16.73;-25.55;-34.94;65.5;50.77;-23.38;-47.4;-9.52;-79.88;71.43;
-7.86;-0.03;-8.04;-8.98;-8.48;-4.24;-5.2;-9.81;-11.46;-12.79;-16.03;-9.06;-16.82;-25.61;-34.98;65.32;50.63;-23.32;-47.46;-9.41;-79.65;71.48;
-7.86;-0.02;-7.95;-8.97;-8.65;-4.24;-4.75;-9.79;-11.44;-12.76;-15.66;-9.04;-16.83;-25.66;-34.99;65.11;50.5;-23.13;-47.45;-9.29;-79.56;71.64;
-7.88;-0.01;-7.81;-8.94;-8.87;-4.24;-4.33;-9.79;-11.42;-12.75;-15.48;-8.79;-16.68;-25.6;-34.95;64.74;50.55;-22.75;-47.32;-9.47;-79.86;71.95;
-7.88;0;-7.6;-8.9;-9.26;-4.28;-4.14;-9.77;-11.42;-12.72;-15.32;-8.53;-16.5;-25.46;-34.96;64.56;50.81;-22.22;-47.07;-9.72;-80.13;72.16;
-7.88;0.01;-7.53;-8.43;-9.84;-4.76;-3.93;-9.75;-11.42;-12.72;-15.24;-8.25;-16.29;-25.34;-34.8;64.44;51.06;-21.6;-46.75;-9.79;-80.39;72.19;
-7.88;0;-7.57;-7.75;-10.47;-5.39;-3.7;-9.74;-11.45;-12.72;-15.24;-8.08;-16.05;-25.2;-34.64;64.22;51.14;-20.95;-46.42;-9.87;-80.71;72.25;
-7.89;0.01;-7.75;-7.58;-11.11;-5.56;-3.52;-9.7;-11.45;-12.72;-15.19;-7.86;-15.86;-25.07;-34.48;63.98;51.26;-20.36;-46.25;-9.87;-80.95;72.35;
-7.88;0.02;-8.09;-7.61;-11.8;-5.52;-3.36;-9.67;-11.47;-12.69;-15.29;-7.68;-15.63;-24.85;-34.36;63.91;51.47;-19.84;-46.18;-9.84;-81.21;72.62;
-7.86;0.01;-8.58;-7.66;-12.49;-5.46;-3.27;-9.64;-11.44;-12.69;-15.47;-7.55;-15.45;-24.65;-34.18;63.89;51.67;-19.4;-45.93;-9.74;-81.21;72.65;
-7.86;0;-9.09;-7.64;-13.11;-5.49;-3.11;-9.6;-11.43;-12.65;-15.62;-7.56;-15.48;-24.59;-34.02;63.95;51.72;-19.07;-45.85;-9.82;-81.1;72.38;
-7.86;-0.02;-9.58;-7.44;-13.59;-5.65;-2.86;-9.59;-11.39;-12.66;-15.7;-7.75;-15.76;-24.79;-34.14;64.06;51.52;-18.84;-46.07;-9.89;-80.65;72.01;
-7.86;-0.03;-9.88;-7.07;-13.95;-6.02;-2.65;-9.58;-11.36;-12.64;-15.72;-8.02;-16.16;-25.11;-34.34;64.1;51.3;-18.63;-46.33;-9.93;-80.42;71.48;
-7.86;-0.03;-10.01;-6.49;-14.04;-6.56;-2.41;-9.59;-11.35;-12.62;-15.67;-8.25;-16.59;-25.55;-34.75;64.19;51.04;-18.36;-46.71;-9.99;-80.2;70.83;
-7.87;-0.03;-9.97;-5.83;-13.99;-7.23;-2.22;-9.6;-11.35;-12.64;-15.62;-8.47;-17.05;-26;-35.17;64.3;50.77;-18.05;-47.03;-10.03;-79.95;70.43;
-7.86;-0.03;-9.86;-5.18;-13.88;-7.91;-1.94;-9.63;-11.35;-12.64;-15.39;-8.54;-17.46;-26.4;-35.67;64.4;50.49;-17.62;-47.4;-10.01;-79.71;70.24;
-7.86;-0.03;-9.63;-4.6;-13.74;-8.54;-1.83;-9.65;-11.36;-12.64;-15.24;-8.49;-17.79;-26.73;-36.02;64.42;50.05;-17.13;-47.74;-10;-79.7;70.26;
-7.86;-0.02;-9.37;-4.14;-13.58;-9.03;-1.87;-9.66;-11.36;-12.62;-14.98;-8.35;-17.97;-26.96;-36.2;64.35;49.67;-16.61;-48.06;-10.02;-79.82;70.33;
-7.85;-0.02;-9.27;-3.84;-13.49;-9.37;-1.96;-9.66;-11.34;-12.61;-14.8;-8.13;-17.9;-26.89;-36.15;64.25;49.61;-16.07;-48.12;-9.98;-79.95;70.51;
-7.87;-0.02;-9.2;-3.6;-13.43;-9.6;-2.08;-9.68;-11.35;-12.59;-14.67;-8;-17.81;-26.77;-35.95;64.11;49.61;-15.51;-48.05;-9.93;-80.11;70.56;
-7.84;-0.03;-9.15;-3.41;-13.53;-9.74;-2.19;-9.66;-11.35;-12.58;-14.55;-7.96;-17.76;-26.61;-35.72;64.15;49.59;-14.98;-47.94;-9.77;-80.42;70.61;
-7.85;-0.02;-9.25;-3.22;-13.65;-9.85;-2.25;-9.66;-11.37;-12.58;-14.52;-8.01;-17.85;-26.46;-35.64;64.04;49.81;-14.48;-47.75;-9.56;-80.57;70.48;
-7.84;-0.02;-9.41;-2.93;-13.9;-10.02;-2.32;-9.66;-11.38;-12.59;-14.7;-8.19;-17.94;-26.35;-35.53;63.92;50.01;-14.04;-47.5;-9.48;-80.57;70.29;
-7.85;-0.03;-9.64;-2.6;-14.1;-10.27;-2.35;-9.69;-11.4;-12.61;-15.11;-8.56;-18.06;-26.27;-35.4;63.88;50.15;-13.63;-47.43;-9.47;-80.49;70.27;
-7.86;-0.02;-9.94;-2.2;-14.25;-10.6;-2.42;-9.7;-11.44;-12.65;-15.67;-9.02;-18.13;-26.12;-35.29;63.8;50.26;-13.24;-47.32;-9.43;-80.3;70.15;
-7.86;-0.04;-10.21;-1.72;-14.19;-11;-2.5;-9.73;-11.48;-12.72;-16.21;-9.55;-18.18;-26.14;-35.19;63.67;50.39;-12.87;-47.25;-9.58;-80.18;69.88;
-7.86;-0.01;-10.38;-1.26;-14.05;-11.47;-2.65;-10.2;-11.92;-13.2;-16.67;-10.04;-18.25;-26.16;-35.22;63.53;50.38;-12.5;-47.29;-9.85;-79.69;69.44;
-7.85;-0.01;-10.6;-0.76;-13.81;-11.99;-2.86;-10.83;-12.54;-13.83;-17.01;-10.38;-18.33;-26.28;-35.4;63.48;50.34;-12.12;-47.44;-10.04;-79.31;69.08;
-7.85;-0.03;-10.69;-0.28;-13.65;-12.53;-3.05;-11.01;-12.72;-13.98;-17.08;-10.61;-18.53;-26.49;-35.52;63.52;50.24;-11.68;-47.67;-10.11;-79.06;68.9;
-7.85;0.01;-10.66;0.16;-13.49;-13.01;-3.21;-10.96;-12.67;-13.92;-17.01;-10.59;-18.61;-26.65;-35.66;63.66;50.09;-11.24;-47.82;-10.13;-78.75;68.79;
-7.85;-0.02;-10.56;0.54;-13.37;-13.47;-3.42;-10.89;-12.6;-13.84;-16.84;-10.41;-18.73;-26.79;-35.81;63.7;50.06;-10.81;-47.97;-10.03;-78.76;68.83;
-7.84;-0.03;-10.42;0.93;-13.24;-13.85;-3.65;-10.9;-12.64;-13.86;-16.63;-10.01;-18.77;-26.8;-35.96;63.58;50.01;-10.4;-48.09;-9.89;-78.91;68.99;
